facility_id,datetime,value,data_source,poll,unit
K7000764,2020-07-19,5555.365415223089,tw_epa,nox,kg
K7000764,2020-07-20,5359.320206579952,tw_epa,nox,kg
K7000764,2020-07-21,5310.765322130143,tw_epa,nox,kg
K7000764,2020-07-22,5708.0023816924395,tw_epa,nox,kg
K7000764,2020-07-23,6081.717344413239,tw_epa,nox,kg
K7000764,2020-07-24,5972.724095477243,tw_epa,nox,kg
K7000764,2020-07-25,6048.503885099558,tw_epa,nox,kg
K7000764,2020-07-26,5334.70378780285,tw_epa,nox,kg
K7000764,2020-07-27,5650.459311156244,tw_epa,nox,kg
K7000764,2020-07-28,5991.565844343216,tw_epa,nox,kg
K7000764,2020-07-29,5409.090078713831,tw_epa,nox,kg
K7000764,2020-07-30,5500.370782264207,tw_epa,nox,kg
K7000764,2020-07-31,5149.696076480515,tw_epa,nox,kg
K7000764,2020-08-01,5079.446384693527,tw_epa,nox,kg
K7000764,2020-08-02,4979.953333857574,tw_epa,nox,kg
K7000764,2020-08-03,4841.751171639719,tw_epa,nox,kg
K7000764,2020-08-04,4699.62112886939,tw_epa,nox,kg
K7000764,2020-08-05,4347.034890038972,tw_epa,nox,kg
K7000764,2020-08-06,5007.047408605537,tw_epa,nox,kg
K7000764,2020-08-07,5145.352066743358,tw_epa,nox,kg
K7000764,2020-08-08,5092.852725498493,tw_epa,nox,kg
K7000764,2020-08-09,4654.900966416961,tw_epa,nox,kg
K7000764,2020-08-10,3597.529388217838,tw_epa,nox,kg
K7000764,2020-08-11,4725.828119103453,tw_epa,nox,kg
K7000764,2020-08-12,3636.106632066753,tw_epa,nox,kg
K7000764,2020-09-10,1807.486792431375,tw_epa,nox,kg
K7000764,2020-09-11,4005.540697043639,tw_epa,nox,kg
K7000764,2020-09-12,3282.59810608136,tw_epa,nox,kg
K7000764,2020-09-13,3213.21335444926,tw_epa,nox,kg
K7000764,2020-09-14,4015.503897269945,tw_epa,nox,kg
K7000764,2020-09-15,4114.242987260164,tw_epa,nox,kg
K7000764,2020-09-16,3558.266992596972,tw_epa,nox,kg
K7000764,2020-09-17,3562.159075058156,tw_epa,nox,kg
K7000764,2020-09-18,3939.163982922769,tw_epa,nox,kg
K7000764,2020-09-19,3840.134288284463,tw_epa,nox,kg
K7000764,2020-09-20,3680.494927910085,tw_epa,nox,kg
K7000764,2020-09-21,4095.6065126559092,tw_epa,nox,kg
K7000764,2020-09-22,3779.7993337710923,tw_epa,nox,kg
K7000764,2020-09-23,3284.759516590333,tw_epa,nox,kg
K7000764,2020-09-24,3986.925878045915,tw_epa,nox,kg
K7000764,2020-09-25,2629.077881297018,tw_epa,nox,kg
K7000764,2020-09-26,3521.930442003856,tw_epa,nox,kg
K7000764,2020-09-27,3410.605438206423,tw_epa,nox,kg
K7000764,2020-09-28,3080.0741540623258,tw_epa,nox,kg
K7000764,2020-09-29,3935.276928070972,tw_epa,nox,kg
K7000764,2020-09-30,4131.687966900695,tw_epa,nox,kg
K7000764,2020-10-01,4115.180101181378,tw_epa,nox,kg
K7000764,2020-10-02,4674.349656213914,tw_epa,nox,kg
K7000764,2020-10-03,4815.587255678726,tw_epa,nox,kg
K7000764,2020-10-04,4866.041131500625,tw_epa,nox,kg
K7000764,2020-10-05,3933.618986203089,tw_epa,nox,kg
K7000764,2020-10-06,4104.549750353254,tw_epa,nox,kg
K7000764,2020-10-07,4574.895858760974,tw_epa,nox,kg
K7000764,2020-10-08,4390.384949242721,tw_epa,nox,kg
K7000764,2020-10-09,3820.614799342759,tw_epa,nox,kg
K7000764,2020-10-10,3821.575873122811,tw_epa,nox,kg
K7000764,2020-10-11,3819.011987563506,tw_epa,nox,kg
K7000764,2020-10-12,4473.602310737519,tw_epa,nox,kg
K7000764,2020-10-13,4987.071601688423,tw_epa,nox,kg
K7000764,2020-10-14,5107.4998424669175,tw_epa,nox,kg
K7000764,2020-10-15,5376.007092525508,tw_epa,nox,kg
K7000764,2020-10-16,5252.821864345538,tw_epa,nox,kg
K7000764,2020-10-17,5043.979928208631,tw_epa,nox,kg
K7000764,2020-10-18,5047.557232427528,tw_epa,nox,kg
K7000764,2020-10-19,4935.6305705002,tw_epa,nox,kg
K7000764,2020-10-20,4845.099648850458,tw_epa,nox,kg
K7000764,2020-10-21,6206.438808339378,tw_epa,nox,kg
K7000764,2020-10-22,6069.315317532434,tw_epa,nox,kg
K7000764,2020-10-23,5894.428413954967,tw_epa,nox,kg
K7000764,2020-10-24,4963.924863208301,tw_epa,nox,kg
K7000764,2020-10-25,4805.256620206267,tw_epa,nox,kg
K7000764,2020-10-26,5322.240552971891,tw_epa,nox,kg
K7000764,2020-10-27,4494.017810777006,tw_epa,nox,kg
K7000764,2020-10-28,2612.401222461566,tw_epa,nox,kg
K7000764,2020-10-29,4732.774686547497,tw_epa,nox,kg
K7000764,2020-10-30,5757.549364749673,tw_epa,nox,kg
K7000764,2020-10-31,5570.885445296917,tw_epa,nox,kg
K7000764,2020-11-01,5195.697035166603,tw_epa,nox,kg
K7000764,2020-11-02,5316.413849089274,tw_epa,nox,kg
K7000764,2020-11-03,4249.707636998003,tw_epa,nox,kg
K7000764,2020-11-04,4167.736552530675,tw_epa,nox,kg
K7000764,2020-11-05,4283.405576540042,tw_epa,nox,kg
K7000764,2020-11-06,2579.400567618574,tw_epa,nox,kg
K7000764,2020-11-07,4601.69289077937,tw_epa,nox,kg
K7000764,2020-11-08,4750.258471756024,tw_epa,nox,kg
K7000764,2020-11-09,4831.087224688163,tw_epa,nox,kg
K7000764,2020-11-10,5111.158672256321,tw_epa,nox,kg
K7000764,2020-11-11,4984.226852714926,tw_epa,nox,kg
K7000764,2020-11-12,4264.4505496362335,tw_epa,nox,kg
K7000764,2020-11-13,4960.738007704712,tw_epa,nox,kg
K7000764,2020-11-14,5308.078912171811,tw_epa,nox,kg
K7000764,2020-11-15,4557.197693652213,tw_epa,nox,kg
K7000764,2020-11-16,5017.145700521158,tw_epa,nox,kg
K7000764,2020-11-17,5425.636145384517,tw_epa,nox,kg
K7000764,2020-11-18,5535.621028282084,tw_epa,nox,kg
K7000764,2020-11-19,5786.0531918438655,tw_epa,nox,kg
K7000764,2020-11-20,6119.775309857775,tw_epa,nox,kg
K7000764,2020-11-21,5888.448645292639,tw_epa,nox,kg
K7000764,2020-11-22,5847.874827390405,tw_epa,nox,kg
K7000764,2020-11-23,4302.807747897654,tw_epa,nox,kg
K7000764,2020-11-24,6078.826473216742,tw_epa,nox,kg
K7000764,2020-11-25,6290.338653923261,tw_epa,nox,kg
K7000764,2020-11-26,7064.089320840775,tw_epa,nox,kg
K7000764,2020-11-27,6907.1596308261,tw_epa,nox,kg
K7000764,2020-11-28,5050.692268969787,tw_epa,nox,kg
K7000764,2020-11-30,5597.16237328985,tw_epa,nox,kg
K7000764,2020-12-01,6478.453688405179,tw_epa,nox,kg
K7000764,2020-12-02,5686.272260291123,tw_epa,nox,kg
K7000764,2020-12-03,5897.329677737239,tw_epa,nox,kg
K7000764,2020-12-04,5840.781552778421,tw_epa,nox,kg
K7000764,2020-12-05,5468.009018713139,tw_epa,nox,kg
K7000764,2020-12-06,5379.253225721103,tw_epa,nox,kg
K7000764,2020-12-07,5587.030062067068,tw_epa,nox,kg
K7000764,2020-12-08,5768.485636494591,tw_epa,nox,kg
K7000764,2020-12-09,5626.608402794321,tw_epa,nox,kg
K7000764,2020-12-10,4169.749201787379,tw_epa,nox,kg
K7000764,2020-12-11,5588.857263250898,tw_epa,nox,kg
K7000764,2020-12-12,5202.251362010219,tw_epa,nox,kg
K7000764,2020-12-13,5614.807893844566,tw_epa,nox,kg
K7000764,2020-12-14,5854.057092489222,tw_epa,nox,kg
K7000764,2020-12-15,5949.502775092889,tw_epa,nox,kg
K7000764,2020-12-16,5929.2918318304055,tw_epa,nox,kg
K7000764,2020-12-17,5878.235070572878,tw_epa,nox,kg
K7000764,2020-12-18,5869.601449994569,tw_epa,nox,kg
K7000764,2020-12-19,6188.477332842321,tw_epa,nox,kg
K7000764,2020-12-20,5962.231615190139,tw_epa,nox,kg
K7000764,2020-12-21,6350.421510136896,tw_epa,nox,kg
K7000764,2020-12-22,6032.075196603153,tw_epa,nox,kg
K7000764,2020-12-23,6111.546759079244,tw_epa,nox,kg
K7000764,2020-12-24,6538.873515571593,tw_epa,nox,kg
K7000764,2020-12-25,6085.343930052694,tw_epa,nox,kg
K7000764,2020-12-26,5714.49375622345,tw_epa,nox,kg
K7000764,2020-12-27,6052.064906820994,tw_epa,nox,kg
K7000764,2020-12-28,6035.840523188393,tw_epa,nox,kg
K7000764,2020-12-29,6124.031203738724,tw_epa,nox,kg
K7000764,2020-12-30,4324.52188089894,tw_epa,nox,kg
K7000764,2020-12-31,5575.609655458714,tw_epa,nox,kg
K7000764,2021-01-03,2298.999304506032,tw_epa,nox,kg
K7000764,2021-01-04,5504.207592567491,tw_epa,nox,kg
K7000764,2021-01-05,4484.7164000364655,tw_epa,nox,kg
K7000764,2021-01-06,6331.473662131877,tw_epa,nox,kg
K7000764,2021-01-07,6901.456488777996,tw_epa,nox,kg
K7000764,2021-01-08,6992.079092239235,tw_epa,nox,kg
K7000764,2021-01-09,6570.581122343279,tw_epa,nox,kg
K7000764,2021-01-10,5911.331152170432,tw_epa,nox,kg
K7000764,2021-01-11,5806.770883764657,tw_epa,nox,kg
K7000764,2021-01-12,6211.61917757905,tw_epa,nox,kg
K7000764,2021-01-13,6269.366486215119,tw_epa,nox,kg
K7000764,2021-01-14,6229.487066367692,tw_epa,nox,kg
K7000764,2021-01-15,6083.356169160686,tw_epa,nox,kg
K7000764,2021-01-16,5265.821613266578,tw_epa,nox,kg
K7000764,2021-01-17,5445.333699114618,tw_epa,nox,kg
K7000764,2021-01-18,5501.927923529186,tw_epa,nox,kg
K7000764,2021-01-19,5642.883685498672,tw_epa,nox,kg
K7000764,2021-01-20,5337.563904846774,tw_epa,nox,kg
K7000764,2021-01-21,5221.049573003196,tw_epa,nox,kg
K7000764,2021-01-22,5095.338448507314,tw_epa,nox,kg
K7000764,2021-01-23,5104.401315504689,tw_epa,nox,kg
K7000764,2021-01-24,5074.584065968418,tw_epa,nox,kg
K7000764,2021-01-25,5785.6748337900435,tw_epa,nox,kg
K7000764,2021-01-26,5369.099058201705,tw_epa,nox,kg
K7000764,2021-01-27,5335.570886741128,tw_epa,nox,kg
K7000764,2021-01-28,5327.948751954815,tw_epa,nox,kg
K7000764,2021-01-29,5473.957728492626,tw_epa,nox,kg
K7000764,2021-01-30,5452.504785032901,tw_epa,nox,kg
K7000764,2021-01-31,5561.719370285145,tw_epa,nox,kg
K7000764,2021-02-01,6086.184638730933,tw_epa,nox,kg
K7000764,2021-02-02,5960.975790652703,tw_epa,nox,kg
K7000764,2021-02-03,5919.83360898802,tw_epa,nox,kg
K7000764,2021-02-04,5901.9810786031285,tw_epa,nox,kg
K7000764,2021-02-05,5789.7247550668,tw_epa,nox,kg
K7000764,2021-02-06,5809.766431145633,tw_epa,nox,kg
K7000764,2021-02-07,5973.310136919298,tw_epa,nox,kg
K7000764,2021-02-08,6073.056508461846,tw_epa,nox,kg
K7000764,2021-02-09,5124.795128513227,tw_epa,nox,kg
K7000764,2021-02-10,5816.240709426146,tw_epa,nox,kg
K7000764,2021-02-11,5592.598399041742,tw_epa,nox,kg
K7000764,2021-02-12,4307.838317194975,tw_epa,nox,kg
K7000764,2021-02-13,4698.142994513267,tw_epa,nox,kg
K7000764,2021-02-14,5544.190884058174,tw_epa,nox,kg
K7000764,2021-02-15,5493.187626977992,tw_epa,nox,kg
K7000764,2021-02-16,5029.302074568358,tw_epa,nox,kg
K7000764,2021-02-17,5643.436367980897,tw_epa,nox,kg
K7000764,2021-02-18,5730.407832322647,tw_epa,nox,kg
K7000764,2021-02-19,5892.929294041423,tw_epa,nox,kg
K7000764,2021-02-20,5720.906906853453,tw_epa,nox,kg
K7000764,2021-02-21,4871.319746923041,tw_epa,nox,kg
K7000764,2021-02-22,5155.806958426702,tw_epa,nox,kg
K7000764,2021-02-23,5879.230141091598,tw_epa,nox,kg
K7000764,2021-02-24,6277.733357740999,tw_epa,nox,kg
K7000764,2021-02-25,6067.511229891088,tw_epa,nox,kg
K7000764,2021-02-26,6112.121289264254,tw_epa,nox,kg
K7000764,2021-02-27,6018.155112594585,tw_epa,nox,kg
K7000764,2021-02-28,3279.027609810875,tw_epa,nox,kg
K7000764,2021-03-01,3276.726666683287,tw_epa,nox,kg
K7000764,2021-03-02,5129.245256895246,tw_epa,nox,kg
K7000764,2021-03-03,5307.843071743355,tw_epa,nox,kg
K7000764,2021-03-04,4111.182115173492,tw_epa,nox,kg
K7000764,2021-03-05,5070.303961840062,tw_epa,nox,kg
K7000764,2021-03-06,4972.16267339825,tw_epa,nox,kg
K7000764,2021-03-07,4654.219659289539,tw_epa,nox,kg
K7000764,2021-03-08,5705.718307504909,tw_epa,nox,kg
K7000764,2021-03-09,1622.5343664981651,tw_epa,nox,kg
K7000764,2021-03-10,4770.470610475812,tw_epa,nox,kg
K7000764,2021-03-11,5423.535991742527,tw_epa,nox,kg
K7000764,2021-03-12,5296.216447267741,tw_epa,nox,kg
K7000764,2021-03-13,5132.222505760734,tw_epa,nox,kg
K7000764,2021-03-14,4940.025079014648,tw_epa,nox,kg
K7000764,2021-03-15,5433.500273500109,tw_epa,nox,kg
K7000764,2021-03-16,5471.492512918745,tw_epa,nox,kg
K7000764,2021-03-17,5493.507214372625,tw_epa,nox,kg
K7000764,2021-03-18,5509.899935254503,tw_epa,nox,kg
K7000764,2021-03-19,5276.028515246259,tw_epa,nox,kg
K7000764,2021-03-20,5296.648860931349,tw_epa,nox,kg
K7000764,2021-03-21,5085.185255090996,tw_epa,nox,kg
K7000764,2021-03-22,5856.293860241448,tw_epa,nox,kg
K7000764,2021-03-23,6537.66467841044,tw_epa,nox,kg
K7000764,2021-03-24,6581.482277086915,tw_epa,nox,kg
K7000764,2021-03-25,5677.682277092057,tw_epa,nox,kg
K7000764,2021-03-26,6005.53373386008,tw_epa,nox,kg
K7000764,2021-03-27,6057.990856454551,tw_epa,nox,kg
K7000764,2021-03-28,6247.854556791867,tw_epa,nox,kg
K7000764,2021-03-29,6222.230896072942,tw_epa,nox,kg
K7000764,2021-03-30,6005.316694809263,tw_epa,nox,kg
K7000764,2021-03-31,6265.01013327122,tw_epa,nox,kg
K7000764,2021-04-01,6654.504562230666,tw_epa,nox,kg
K7000764,2021-04-02,5940.6119386686,tw_epa,nox,kg
K7000764,2021-04-03,5103.873973850191,tw_epa,nox,kg
K7000764,2021-04-04,5683.370550653549,tw_epa,nox,kg
K7000764,2021-04-05,6431.859194737796,tw_epa,nox,kg
K7000764,2021-04-06,5986.423142448948,tw_epa,nox,kg
K7000764,2021-04-07,5262.4619873713145,tw_epa,nox,kg
K7000764,2021-04-08,6680.603328667008,tw_epa,nox,kg
K7000764,2021-04-09,7286.508042854254,tw_epa,nox,kg
K7000764,2021-04-10,6474.734622819973,tw_epa,nox,kg
K7000764,2021-04-11,6105.252526166876,tw_epa,nox,kg
K7000764,2021-04-12,6453.801102985797,tw_epa,nox,kg
K7000764,2021-04-13,6870.834557928569,tw_epa,nox,kg
K7000764,2021-04-14,6838.306650247269,tw_epa,nox,kg
K7000764,2021-04-15,7024.906649220619,tw_epa,nox,kg
K7000764,2021-04-16,6545.265169651391,tw_epa,nox,kg
K7000764,2021-04-17,6482.080199723103,tw_epa,nox,kg
K7000764,2021-04-18,6331.495534449651,tw_epa,nox,kg
K7000764,2021-04-19,6525.32242861927,tw_epa,nox,kg
K7000764,2021-04-20,6613.978931904322,tw_epa,nox,kg
K7000764,2021-04-21,6390.126129012128,tw_epa,nox,kg
K7000764,2021-04-22,6637.665635953585,tw_epa,nox,kg
K7000764,2021-04-23,6835.397147970985,tw_epa,nox,kg
K7000764,2021-04-24,6207.440470904777,tw_epa,nox,kg
K7000764,2021-04-25,6329.21911374977,tw_epa,nox,kg
K7000764,2021-04-26,6839.778412098716,tw_epa,nox,kg
K7000764,2021-04-27,6911.852643891353,tw_epa,nox,kg
K7000764,2021-04-28,6683.507962853791,tw_epa,nox,kg
K7000764,2021-04-29,6970.969298026317,tw_epa,nox,kg
K7000764,2021-04-30,6909.3038816048565,tw_epa,nox,kg
K7000764,2021-05-01,2897.055031932535,tw_epa,nox,kg
K7000764,2021-05-02,3760.636745686314,tw_epa,nox,kg
K7000764,2021-05-03,7195.186945036777,tw_epa,nox,kg
K7000764,2021-05-04,7324.827657473243,tw_epa,nox,kg
K7000764,2021-05-05,7966.520585434814,tw_epa,nox,kg
K7000764,2021-05-06,3604.827525651014,tw_epa,nox,kg
K7000764,2021-05-07,1028.407492702982,tw_epa,nox,kg
K7000764,2021-05-08,734.796508361396,tw_epa,nox,kg
K7000764,2021-05-09,782.521568555002,tw_epa,nox,kg
K7000764,2021-05-10,756.445972451621,tw_epa,nox,kg
K7000764,2021-05-11,826.9544986304879,tw_epa,nox,kg
K7000764,2021-05-12,800.670867678696,tw_epa,nox,kg
K7000764,2021-05-13,757.249061351553,tw_epa,nox,kg
K7000764,2021-05-14,796.9876914839349,tw_epa,nox,kg
K7000764,2021-05-15,774.751070474636,tw_epa,nox,kg
K7000764,2021-05-16,732.1424885720601,tw_epa,nox,kg
K7000764,2021-05-17,818.40253272809,tw_epa,nox,kg
K7000764,2021-05-18,770.103011560029,tw_epa,nox,kg
K7000764,2021-05-19,721.096577933874,tw_epa,nox,kg
K7000764,2021-05-20,5041.139380897458,tw_epa,nox,kg
K7000764,2021-05-21,6271.307856087759,tw_epa,nox,kg
K7000764,2021-05-22,5305.695902508589,tw_epa,nox,kg
K7000764,2021-05-24,3560.698965148311,tw_epa,nox,kg
K7000764,2021-05-25,6701.615178680217,tw_epa,nox,kg
K7000764,2021-05-26,4873.216283566834,tw_epa,nox,kg
K7000764,2021-05-27,4559.643588135311,tw_epa,nox,kg
K7000764,2021-05-28,5401.509734514655,tw_epa,nox,kg
K7000764,2021-05-29,4255.165120936674,tw_epa,nox,kg
K7000764,2021-05-30,4156.751177250295,tw_epa,nox,kg
K7000764,2021-05-31,4238.3250026783935,tw_epa,nox,kg
K7000764,2021-06-01,5677.150605691196,tw_epa,nox,kg
K7000764,2021-06-02,5647.60930536498,tw_epa,nox,kg
K7000764,2021-06-03,5867.755482098905,tw_epa,nox,kg
K7000764,2021-06-04,5771.098614689416,tw_epa,nox,kg
K7000764,2021-06-05,5184.601998634567,tw_epa,nox,kg
K7000764,2021-06-06,5293.82208560686,tw_epa,nox,kg
K7000764,2021-06-07,4772.813998538959,tw_epa,nox,kg
K7000764,2021-06-08,5420.874545727356,tw_epa,nox,kg
K7000764,2021-06-09,5638.137316322069,tw_epa,nox,kg
K7000764,2021-06-10,5668.386287398021,tw_epa,nox,kg
K7000764,2021-06-11,5770.692566826193,tw_epa,nox,kg
K7000764,2021-06-12,6371.889953745499,tw_epa,nox,kg
K7000764,2021-06-13,6064.614759982346,tw_epa,nox,kg
K7000764,2021-06-14,5498.188096494685,tw_epa,nox,kg
K7000764,2021-06-15,5851.623380266519,tw_epa,nox,kg
K7000764,2021-06-16,6185.5271067748035,tw_epa,nox,kg
K7000764,2021-06-17,5370.669005909189,tw_epa,nox,kg
K7000764,2021-06-18,6152.642461810881,tw_epa,nox,kg
K7000764,2021-06-19,3051.401501775787,tw_epa,nox,kg
K7000764,2021-06-21,3446.595621728588,tw_epa,nox,kg
K7000764,2021-06-22,5222.996322302855,tw_epa,nox,kg
K7000764,2021-06-23,5650.826813586986,tw_epa,nox,kg
K7000764,2021-06-24,3620.2702033500045,tw_epa,nox,kg
K7000764,2021-06-25,5495.391110828223,tw_epa,nox,kg
K7000764,2021-06-26,5558.342668789284,tw_epa,nox,kg
K7000764,2021-06-27,4950.543824308853,tw_epa,nox,kg
K7000764,2021-06-28,4648.485272657064,tw_epa,nox,kg
K7000764,2021-06-29,4958.446208640586,tw_epa,nox,kg
K7000764,2021-06-30,5289.91379824068,tw_epa,nox,kg
K7000764,2021-07-01,5801.111635708206,tw_epa,nox,kg
K7000764,2021-07-02,5700.638016948628,tw_epa,nox,kg
K7000764,2021-07-03,5526.863581762554,tw_epa,nox,kg
K7000764,2021-07-04,5892.869517977781,tw_epa,nox,kg
K7000764,2021-07-05,3859.853424027406,tw_epa,nox,kg
K7000764,2021-07-06,2376.039651585203,tw_epa,nox,kg
K7000764,2021-07-07,5539.563891017273,tw_epa,nox,kg
K7000764,2021-07-08,4627.4702695600035,tw_epa,nox,kg
K7000764,2021-07-09,4289.487535114991,tw_epa,nox,kg
K7000764,2021-07-10,4402.458983890713,tw_epa,nox,kg
K7000764,2021-07-11,4979.83985765196,tw_epa,nox,kg
K7000764,2021-07-12,5619.571199192755,tw_epa,nox,kg
K7000764,2021-07-13,4835.55837537132,tw_epa,nox,kg
K7000764,2021-07-14,1536.2220452240222,tw_epa,nox,kg
K7000764,2021-07-15,4971.381907781386,tw_epa,nox,kg
K7000764,2021-07-16,5197.380036615601,tw_epa,nox,kg
K7000764,2021-07-17,4192.817167454023,tw_epa,nox,kg
K7000764,2021-07-18,4722.655541246301,tw_epa,nox,kg
K7000764,2021-07-19,4519.222152575359,tw_epa,nox,kg
K7000764,2021-07-20,4883.3073193804885,tw_epa,nox,kg
K7000764,2021-07-21,2321.365622290289,tw_epa,nox,kg
K7000764,2021-07-22,3839.276754816373,tw_epa,nox,kg
K7000764,2021-07-23,3813.497435064973,tw_epa,nox,kg
K7000764,2021-07-24,4580.559402801896,tw_epa,nox,kg
K7000764,2021-07-25,4613.547432931836,tw_epa,nox,kg
K7000764,2021-07-26,4909.947841276191,tw_epa,nox,kg
K7000764,2021-07-27,5150.24873887529,tw_epa,nox,kg
K7000764,2021-07-28,4982.282320135184,tw_epa,nox,kg
K7000764,2021-07-29,5263.803744187875,tw_epa,nox,kg
K7000764,2021-07-30,4546.334390461164,tw_epa,nox,kg
K7000764,2021-07-31,4462.9506014952585,tw_epa,nox,kg
K7000764,2021-08-01,4312.34137416814,tw_epa,nox,kg
K7000764,2021-08-02,4981.429053075157,tw_epa,nox,kg
K7000764,2021-08-03,4659.349056130965,tw_epa,nox,kg
K7000764,2021-08-04,5187.571149483448,tw_epa,nox,kg
K7000764,2021-08-05,5312.270350697918,tw_epa,nox,kg
K7000764,2021-08-06,4808.79672214386,tw_epa,nox,kg
K7000764,2021-08-07,4599.277564827342,tw_epa,nox,kg
K7000764,2021-08-08,3385.559400049156,tw_epa,nox,kg
K7000764,2021-08-09,5027.471828426,tw_epa,nox,kg
K7000764,2021-08-10,5811.482670842752,tw_epa,nox,kg
K7000764,2021-08-11,4234.553663183561,tw_epa,nox,kg
K7000764,2021-08-12,4997.689821743838,tw_epa,nox,kg
K7000764,2021-08-13,4525.174919574624,tw_epa,nox,kg
K7000764,2021-08-14,3946.927885510098,tw_epa,nox,kg
K7000764,2021-08-15,3690.653276885985,tw_epa,nox,kg
K7000764,2021-08-16,4201.895219526402,tw_epa,nox,kg
K7000764,2021-08-17,5050.680761917057,tw_epa,nox,kg
K7000764,2021-08-18,4904.89055643477,tw_epa,nox,kg
K7000764,2021-08-19,5030.357892495544,tw_epa,nox,kg
K7000764,2021-08-20,4991.658219086083,tw_epa,nox,kg
K7000764,2021-08-21,4185.467283353646,tw_epa,nox,kg
K7000764,2021-08-22,4360.014533443993,tw_epa,nox,kg
K7000764,2021-08-23,4337.285869551113,tw_epa,nox,kg
K7000764,2021-08-24,4370.172989535764,tw_epa,nox,kg
K7000764,2021-08-25,4249.243501614666,tw_epa,nox,kg
K7000764,2021-08-26,4091.559968480076,tw_epa,nox,kg
K7000764,2021-08-27,4095.129369951688,tw_epa,nox,kg
K7000764,2021-08-28,4042.17392317749,tw_epa,nox,kg
K7000764,2021-08-29,4649.677484719788,tw_epa,nox,kg
K7000764,2021-08-30,4979.360394610704,tw_epa,nox,kg
K7000764,2021-08-31,4763.638665935407,tw_epa,nox,kg
K7000764,2021-09-01,4611.148640708499,tw_epa,nox,kg
K7000764,2021-09-02,4454.27541368174,tw_epa,nox,kg
K7000764,2021-09-03,4532.959504126229,tw_epa,nox,kg
K7000764,2021-09-04,3838.796598799638,tw_epa,nox,kg
K7000764,2021-09-05,3900.9079185786823,tw_epa,nox,kg
K7000764,2021-09-06,4240.666537310204,tw_epa,nox,kg
K7000764,2021-09-07,4537.290462749043,tw_epa,nox,kg
K7000764,2021-09-08,4939.261734131896,tw_epa,nox,kg
K7000764,2021-09-09,4903.256870981943,tw_epa,nox,kg
K7000764,2021-09-10,4905.947155497616,tw_epa,nox,kg
K7000764,2021-09-11,5259.222177336205,tw_epa,nox,kg
K7000764,2021-09-12,5007.58809020491,tw_epa,nox,kg
K7000764,2021-09-13,5166.466179977719,tw_epa,nox,kg
K7000764,2021-09-14,4955.182996938676,tw_epa,nox,kg
K7000764,2021-09-15,4848.234528554864,tw_epa,nox,kg
K7000764,2021-09-16,4219.993359103666,tw_epa,nox,kg
K7000764,2021-09-17,4069.808008163668,tw_epa,nox,kg
K7000764,2021-09-22,5376.734165756079,tw_epa,nox,kg
K7000764,2021-09-23,5392.259080823193,tw_epa,nox,kg
K7000764,2021-09-24,5524.133411902472,tw_epa,nox,kg
K7000764,2021-09-25,5421.125004823257,tw_epa,nox,kg
K7000764,2021-09-26,5582.611820011794,tw_epa,nox,kg
K7000764,2021-09-27,5735.801434521983,tw_epa,nox,kg
K7000764,2021-09-28,5491.691787048836,tw_epa,nox,kg
K7000764,2021-09-29,5710.597612391438,tw_epa,nox,kg
K7000764,2021-09-30,5677.586743506205,tw_epa,nox,kg
K7000764,2021-10-01,6028.259683073058,tw_epa,nox,kg
K7000764,2021-10-02,5799.358060338081,tw_epa,nox,kg
K7000764,2021-10-03,5945.223457070411,tw_epa,nox,kg
K7000764,2021-10-04,7035.998361933093,tw_epa,nox,kg
K7000764,2021-10-05,6282.597393029194,tw_epa,nox,kg
K7000764,2021-10-06,6301.1957210003,tw_epa,nox,kg
K7000764,2021-10-07,6444.748285762753,tw_epa,nox,kg
K7000764,2021-10-08,6474.705324459983,tw_epa,nox,kg
K7000764,2021-10-09,5512.447729276053,tw_epa,nox,kg
K7000764,2021-10-10,5704.402841149317,tw_epa,nox,kg
K7000764,2021-10-11,5345.788220634755,tw_epa,nox,kg
K7000764,2021-10-12,5569.766718155919,tw_epa,nox,kg
K7000764,2021-10-13,5451.601050198432,tw_epa,nox,kg
K7000764,2021-10-14,5465.575099114849,tw_epa,nox,kg
K7000764,2021-10-15,5372.830993323251,tw_epa,nox,kg
K7000764,2021-10-16,5343.263789152464,tw_epa,nox,kg
K7000764,2021-10-17,5715.336712583507,tw_epa,nox,kg
K7000764,2021-10-18,5267.542193990559,tw_epa,nox,kg
K7000764,2021-10-19,5050.998236492825,tw_epa,nox,kg
K7000764,2021-10-20,5138.921164858469,tw_epa,nox,kg
K7000764,2021-10-21,5599.806315247054,tw_epa,nox,kg
K7000764,2021-10-22,5417.87246606312,tw_epa,nox,kg
K7000764,2021-10-23,6198.978938369541,tw_epa,nox,kg
K7000764,2021-10-24,6211.528059382462,tw_epa,nox,kg
K7000764,2021-10-25,6277.3442235540715,tw_epa,nox,kg
K7000764,2021-10-26,6361.5423804992115,tw_epa,nox,kg
K7000764,2021-10-27,6198.171721848662,tw_epa,nox,kg
K7000764,2021-10-28,6302.250405265412,tw_epa,nox,kg
K7000764,2021-10-29,6182.970481939643,tw_epa,nox,kg
K7000764,2021-10-30,6163.944422432487,tw_epa,nox,kg
K7000764,2021-10-31,5898.651245100816,tw_epa,nox,kg
K7000764,2021-11-01,5977.256447885269,tw_epa,nox,kg
K7000764,2021-11-02,5617.284498659622,tw_epa,nox,kg
K7000764,2021-11-03,4456.04418114139,tw_epa,nox,kg
